,age,personality1,personality2,personality3,personality4,personality5,personality6,personality7,personality9,personality10,game_categorical,gender_female,gender_male,region_A,region_B,region_C,region_D,region_E,horoscope_Aquarius,horoscope_Aries,horoscope_Cancer,horoscope_Capricorn,horoscope_Gemini,horoscope_Leo,horoscope_Libra,horoscope_Pisces,horoscope_Sagittarius,horoscope_Scorpio,horoscope_Taurus,horoscope_Virgo
154,14,1.3688,1.5102,1.0446,1.3804,0.4387,1.1572,0.3089,0.7109,1.201,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
155,16,0.8303,0.8925,0.4978,2.3633,0.3611,1.6793,0.2606,1.4632,0.5561,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
156,37,0.9633,1.112,0.8217,3.0593,0.8263,0.7441,0.1457,1.2485,1.0342,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
157,13,0.9498,1.4285,0.9634,0.7258,0.4502,1.0153,0.4478,1.2369,0.7942,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
158,11,0.6208,0.2859,1.7003,1.9585,0.1952,0.5173,0.2917,0.9501,1.1727,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
159,28,0.6018,0.7862,1.8052,0.5405,0.5272,1.3724,0.8116,0.5415,1.3882,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,31,1.5372,0.8218,1.2062,1.1271,0.2389,1.0726,0.0872,1.7374,1.4198,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
161,33,1.6213,0.9498,1.173,0.9652,0.7343,1.2525,0.589,0.2985,1.5273,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
162,26,1.2111,1.1228,1.2544,0.882,0.4896,1.1817,0.4856,0.5748,1.8759,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
163,12,0.6096,1.039,0.556,0.9384,0.0,1.156,0.1574,0.1536,0.1539,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
164,15,1.4006,0.7985,0.656,1.4508,0.4188,1.2028,0.6618,1.2077,0.4489,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
165,31,0.8306,0.8953,0.3142,2.366,0.5967,1.0721,0.6949,0.7238,1.5244,6,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
166,29,0.9351,0.791,1.1533,2.25,0.5356,0.4535,0.3854,1.2754,1.5019,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
167,28,0.7004,0.5867,1.9238,0.9651,0.5574,0.6247,0.0719,1.8904,1.1731,7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
168,30,0.8456,1.4444,0.7866,1.7542,0.6347,0.7959,0.1508,1.4714,0.7372,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
169,16,0.5095,1.055,0.8279,0.7173,0.2605,0.8999,0.8156,0.7238,1.0209,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
170,11,1.2446,0.8375,0.9731,1.9686,0.0471,1.5116,0.0412,0.7538,1.2201,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
171,22,1.4084,0.5318,1.2452,0.6464,0.4274,1.2864,0.6381,1.0002,1.3257,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
172,39,0.9822,0.9509,0.4512,0.717,1.7754,0.9939,0.9358,0.4454,1.2079,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
173,14,1.5062,0.8841,0.8554,1.3828,0.1176,1.4192,0.1085,1.1871,1.1206,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
174,31,1.4329,1.3065,0.7584,2.0892,0.6574,1.5269,0.4596,1.4298,1.9055,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
175,18,0.4227,0.722,0.9205,0.7438,0.4579,0.7996,0.3283,1.3217,0.7538,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
176,34,1.5934,0.6803,1.3197,1.0023,0.6146,1.0602,0.9642,1.153,0.932,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
177,34,1.0923,1.6479,1.2479,2.6636,0.4537,1.5201,0.3782,0.561,0.5515,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
178,30,1.2335,1.0397,0.3593,1.6717,0.0,1.2145,0.2816,0.3651,1.2157,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
179,31,0.6639,1.3805,0.7616,2.0381,0.8192,1.119,0.8578,0.0332,1.4597,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
180,20,0.8092,1.1612,1.5645,0.7786,0.4231,0.5864,0.1968,0.4082,0.7542,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
181,38,1.398,0.6323,1.985,0.5769,1.5513,0.7975,0.1289,0.9903,0.7643,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
182,17,1.3995,0.8095,0.9488,2.4321,0.2107,1.2049,0.5169,0.4572,1.0176,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
183,23,1.9533,0.399,1.0232,1.1336,0.5029,1.4113,0.3871,0.9787,1.0128,6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
184,33,1.5669,0.7927,1.3992,1.1435,0.7259,1.0453,0.6173,1.3389,1.7626,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
185,34,1.7465,1.5978,0.3154,1.5401,1.1865,1.1189,0.6223,0.7299,1.3855,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
186,29,1.1362,0.9823,0.7236,2.1362,1.123,1.1707,0.8875,1.4969,0.7224,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
187,30,1.4729,1.381,0.4613,2.2985,0.5564,0.9209,0.6345,1.1707,1.126,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
188,15,1.2856,1.1452,0.7971,1.4644,0.2881,2.0534,0.7394,0.6777,1.0862,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
189,10,0.7413,1.2557,1.431,1.634,0.1054,1.4708,0.6813,0.3973,1.3733,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
190,17,0.0998,1.1264,1.1155,2.1882,0.2917,1.0403,0.5436,1.0318,0.5027,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
191,15,1.4792,0.6283,1.0145,1.7827,0.2995,0.4492,0.1469,1.0844,1.8617,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
192,19,0.9814,1.5547,1.1128,2.3402,0.3049,0.9439,0.0106,1.3435,1.1261,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
193,28,1.2525,0.6177,1.4874,0.7753,0.7064,1.5486,0.6926,0.7447,0.4677,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
194,11,1.0756,0.9983,1.6156,1.6864,0.1925,0.7556,0.6827,1.0188,1.4265,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
195,17,1.2601,1.1888,1.7158,1.1271,0.4194,1.1882,0.6094,1.4941,1.1897,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
196,11,0.9802,0.8652,1.2443,1.5061,0.1442,0.4742,0.7663,1.8906,1.3027,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
197,22,0.5425,0.6107,0.7166,2.1307,0.4323,1.1445,0.803,0.8016,0.898,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
198,18,1.1344,1.2564,0.2701,1.6072,0.2628,1.2454,0.5881,1.5272,1.179,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
199,30,1.6254,1.0724,1.7121,1.6331,0.6804,1.0665,0.2337,1.4805,1.3137,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
200,39,1.7563,0.8624,0.928,1.9892,0.4583,0.4111,0.4362,0.6878,0.7525,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
201,34,1.5825,0.2012,0.5843,2.7061,0.4087,1.3277,0.8575,1.5648,0.6307,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
202,18,0.7361,1.244,0.754,0.0,0.5421,1.4013,0.8689,0.7653,0.8508,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
203,18,1.9462,0.8397,1.3005,0.6916,0.5313,1.3888,0.2716,0.9656,0.7108,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
204,32,1.1953,0.5816,0.4765,1.6921,0.2944,0.5362,0.1453,1.1327,1.0594,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
205,11,1.8955,0.9988,0.9271,0.6177,0.3269,1.6911,0.1193,0.0874,0.8833,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
206,37,1.2906,1.0885,1.8863,2.1501,1.5848,1.1372,0.6243,1.1496,0.6416,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
207,20,1.26,1.0166,0.5985,1.481,0.1324,1.5914,0.4586,0.0977,0.8005,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
208,27,0.9394,1.0996,1.4593,2.0274,0.7866,1.2198,0.025,1.394,1.1746,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
209,24,1.4536,0.9266,0.7017,0.9756,0.285,1.0794,0.6362,0.6648,0.3289,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
210,34,0.8886,1.153,1.3935,0.7672,0.5096,0.8143,0.2112,0.179,1.7821,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
211,11,0.9222,0.8354,1.0893,2.323,0.2894,0.7254,0.5998,0.5569,0.7984,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
212,10,0.8791,1.1088,1.6456,1.5456,0.5294,1.0145,0.8321,1.1034,1.1098,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
213,12,0.8746,1.4356,0.4396,1.369,0.4595,1.5278,0.1092,0.5044,0.2047,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
214,36,1.5115,0.5559,0.9693,2.6155,0.122,1.9276,0.6441,0.7152,0.9986,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
215,30,0.4424,1.1975,1.5379,1.9631,0.6814,1.0026,0.6721,1.4726,0.4781,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
216,18,0.9448,1.0499,0.8622,0.6904,0.5048,0.5047,0.4559,0.2064,0.8157,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
217,10,0.6148,1.3992,0.8746,1.2902,0.2517,1.8014,0.9635,1.4852,0.5259,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
218,36,0.7706,0.874,1.9126,1.0279,0.8529,0.7317,0.7652,1.3235,0.6739,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
219,21,1.507,0.5745,1.0415,1.905,0.6179,0.8452,0.6836,0.8459,1.1864,6,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
220,12,0.6876,1.1126,1.0407,0.5261,0.3121,0.4458,0.6466,1.0488,0.7516,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
221,36,1.1994,0.4824,1.31,1.458,0.7776,0.968,0.8106,0.8789,1.4966,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
222,34,0.5261,0.9068,1.0352,1.1976,1.7898,1.6354,0.6588,1.3423,0.6577,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223,29,1.0984,0.9233,1.2846,1.1791,0.6227,0.5924,0.9019,0.1087,1.581,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
224,31,1.0478,1.0206,0.3673,0.9961,0.6439,1.0642,0.9929,0.7368,1.3221,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
225,36,1.6922,1.3567,0.1777,0.7754,1.631,1.7859,0.7745,1.4506,1.0134,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
226,29,0.8593,0.9354,0.7962,1.6675,0.9122,1.0768,0.0981,0.7409,0.7128,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
227,26,0.8641,1.4226,0.8167,1.9827,0.1282,0.7663,0.93,1.14,1.1802,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
228,15,0.8832,0.7183,0.8578,1.5047,0.2965,1.5215,0.9144,0.7357,0.8821,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
229,38,0.0754,1.1751,1.1732,1.3037,0.3098,1.2103,0.9437,1.4666,0.9373,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
230,11,1.3436,1.138,1.3286,1.8997,0.2382,1.2203,0.1888,2.0309,0.3471,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
231,31,0.6587,1.6372,0.8157,1.0564,0.4994,0.3731,0.5923,1.1774,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
232,20,0.7814,1.3006,1.027,1.4497,0.2935,0.748,0.0692,1.8055,0.6572,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
233,33,0.9018,1.0986,1.2777,1.8385,0.7459,1.288,0.2984,0.8528,0.8825,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
234,28,1.2907,1.3594,1.0911,2.6791,0.7998,1.4309,0.4089,1.721,0.6007,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
235,38,0.1582,0.3122,0.9378,2.1619,0.4965,0.5176,0.089,0.7627,0.2945,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
236,35,0.4332,0.8397,1.2554,1.0935,1.0684,1.0003,0.2181,0.6471,0.7352,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
237,19,0.8957,1.1063,0.4182,1.8967,0.5223,1.0826,0.4447,0.3561,1.1877,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
238,14,1.1652,1.1907,1.2091,0.4244,0.4128,0.9279,0.9646,0.7424,1.6433,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
239,10,0.7214,0.8336,0.7088,1.253,0.3124,0.9705,0.0561,0.7906,0.7976,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
240,32,0.9693,0.8822,0.6757,2.4413,1.2676,0.8114,0.3275,0.6699,0.9334,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
241,11,0.6305,0.9583,1.0691,1.6599,0.2356,0.49,0.7027,0.788,1.4272,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
242,24,0.3631,1.176,0.6247,2.0531,0.782,0.6791,0.551,0.8093,0.7992,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
243,37,1.0805,0.7966,0.8058,1.9096,0.0777,1.3886,0.7691,0.8104,1.1162,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
244,32,1.0742,0.8707,0.9863,1.0606,1.0056,1.1921,0.387,1.2449,0.778,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
245,29,1.3349,0.7111,0.8209,1.6342,0.8028,0.7451,0.5386,0.898,1.0363,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
246,23,0.448,0.5605,1.0154,2.0727,0.7614,0.7274,0.3319,0.3383,0.6791,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
247,31,1.3918,0.839,0.3973,1.101,0.816,1.2489,0.2947,0.5685,1.0711,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
248,25,1.7366,1.5186,1.3659,2.1318,0.1173,0.5861,0.7624,1.4514,0.152,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
249,19,1.2792,0.7377,1.3108,0.6429,0.0804,0.618,0.9818,1.7791,1.0038,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
250,37,0.9435,0.9784,1.1206,1.999,0.3716,1.1047,0.4058,1.3664,0.8504,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
251,29,1.2051,1.0283,0.9736,0.3891,0.5429,0.9668,0.177,0.8987,1.4576,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
252,35,0.7669,1.579,1.0384,1.4518,0.0,1.108,0.9224,1.2278,1.0659,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
253,32,0.63,1.2812,1.2698,2.187,1.1183,1.3553,0.9916,1.0525,1.4171,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
254,19,0.7598,1.0181,1.3152,1.8264,0.2291,1.0015,0.1378,0.6233,0.8381,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
255,38,1.5715,0.9524,1.2384,2.6024,0.2583,0.7918,0.7112,1.3039,0.7625,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
256,35,0.5092,0.612,0.6633,2.0333,1.1137,0.4889,0.2634,0.5648,1.6495,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
257,16,0.3792,0.917,0.7853,1.1434,0.3809,1.1351,0.7941,1.1017,1.0706,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
258,34,1.1324,0.5647,1.0591,1.6951,0.6493,0.6944,0.6571,1.5406,1.2299,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259,34,0.6862,0.6237,0.955,1.0318,0.3283,1.0111,0.9439,1.069,1.2261,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
260,12,1.7454,1.0197,0.6922,0.901,0.2132,0.9447,0.7644,1.2553,1.108,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
261,22,1.1874,0.8901,0.6478,1.1365,0.4032,0.4968,0.8742,0.2102,0.841,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
262,17,0.9533,0.9168,0.9051,1.5629,0.6472,0.3623,0.9788,1.3876,0.627,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
263,10,1.9018,0.7174,1.6743,2.1707,0.1119,1.4724,0.0483,1.1087,1.444,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
264,27,0.597,1.0334,0.6331,1.6071,0.3278,1.7382,0.747,0.5968,0.8778,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
265,14,0.6481,0.5068,1.655,1.8868,0.4699,0.6377,0.2297,0.0264,1.4786,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
266,21,0.6741,1.0859,0.71,0.5262,0.5539,1.8326,0.6064,0.4356,0.6388,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
267,13,1.055,0.8024,1.4889,1.5563,0.0951,0.735,0.4373,1.4182,1.0005,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
268,32,0.6042,1.3246,0.8826,1.5152,0.3627,0.1763,0.8652,1.2336,0.9668,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
269,10,1.57,0.9226,0.924,1.7292,0.0,0.4699,0.491,1.3805,0.7836,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
270,14,0.7175,0.7263,1.1961,0.4751,0.2311,0.3769,0.8444,1.6357,1.4638,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
271,23,1.4264,0.868,0.7893,0.5321,0.3928,0.5975,0.9825,0.7226,0.6544,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
272,21,0.2912,1.1409,2.088,0.5396,0.7828,0.9922,0.539,1.1136,0.7149,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
273,32,0.5212,1.4538,0.8128,1.3908,0.3305,0.7644,0.6096,0.767,0.9602,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
274,26,0.2574,1.1627,0.6124,1.9792,0.5031,1.7217,0.3272,1.3745,1.0993,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
275,14,0.6536,0.6375,1.1505,0.9771,0.4716,1.6232,0.1872,2.0718,0.6344,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
276,37,0.2942,1.1821,0.8434,0.9654,0.5777,0.0,0.1212,0.9999,0.7615,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
277,18,0.1732,0.8728,0.7474,2.4524,0.62,0.9148,0.7976,1.181,0.8337,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
278,33,0.8141,0.2219,1.6397,2.3034,0.5952,0.4549,0.1613,0.6126,1.5493,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
279,29,0.236,0.4864,0.4666,0.8147,1.2599,1.234,0.6924,0.8966,0.7364,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
280,32,1.4209,1.0795,2.3025,0.5661,0.8994,0.7309,0.6842,1.2624,0.9847,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
281,29,1.487,0.527,0.7803,0.2317,0.0,0.629,0.8208,0.6,1.2307,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
282,12,0.9268,1.4417,0.3958,2.3846,0.1575,1.0983,0.85,0.3965,1.8661,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
283,37,0.2578,0.9925,0.6938,1.045,0.834,1.1763,0.051,1.3508,1.6077,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
284,27,1.5706,1.0631,0.4716,2.4162,0.4898,1.5368,0.5455,0.6498,0.8333,6,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
285,19,1.4233,0.8174,0.2325,2.2511,0.7574,1.6454,0.1929,0.9892,1.2352,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
286,14,0.0,1.2159,1.2845,1.9482,0.3162,1.5078,0.9182,1.189,0.963,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
287,18,0.5364,1.5656,0.737,1.6711,0.4903,1.1065,0.4532,1.1858,1.6725,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
288,28,1.4915,1.3444,0.4823,0.7483,0.5784,0.3416,0.1442,0.6697,1.5596,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
289,13,1.2083,1.0634,0.9429,0.743,0.0479,0.9306,0.3965,0.3907,1.0291,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
290,39,0.5921,0.4738,0.8857,2.7474,0.5552,0.6792,0.1272,0.9368,1.0082,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
291,18,1.1226,1.1742,0.5002,1.4123,0.2141,0.6474,0.3087,1.686,1.4198,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
292,38,1.6651,0.513,0.8624,1.1956,0.2509,1.0647,0.5956,1.573,1.2948,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
293,24,0.9065,0.899,0.9286,2.1657,0.6349,0.7918,0.377,0.1368,0.8855,6,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
294,35,0.7041,0.4962,0.7521,1.7284,1.1196,0.3538,0.2469,0.4702,1.0035,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
295,12,1.092,0.6063,0.9014,1.8943,0.3927,1.142,0.2521,0.0857,1.6885,6,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
296,24,1.1944,0.665,1.1357,1.9612,0.2376,1.4547,0.3522,1.6024,0.8895,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
297,19,1.0965,0.7319,1.189,1.785,0.0,0.2102,0.725,1.0502,1.2407,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
298,22,1.3684,0.9969,1.2231,2.1481,0.5526,0.3766,0.1235,0.6762,0.6301,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
299,22,1.3466,0.5591,1.2723,1.8469,0.6483,1.4474,0.5965,1.0615,1.7276,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
300,38,1.4989,0.7341,0.6225,1.0833,1.5434,0.728,0.2104,0.7595,0.5848,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
301,38,1.2338,1.361,0.9384,1.4643,0.2916,0.4004,0.284,1.2449,1.4613,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
302,16,1.136,0.9151,0.85,2.2235,0.3508,0.7909,0.3322,1.1904,0.9748,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
303,17,0.9987,1.0058,0.7976,2.0847,0.6548,0.8737,0.2396,0.7386,1.0011,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
304,13,1.0595,1.207,1.1528,2.3247,0.1954,1.386,0.6502,0.6827,1.279,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
305,21,0.8501,1.1696,1.5874,1.274,0.2601,0.5931,0.2767,1.1471,0.4857,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
306,30,1.7267,0.79,0.8669,1.4539,1.112,1.8158,0.6718,1.0779,1.0973,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
307,38,1.1247,1.0795,1.2655,1.5021,1.105,1.089,0.8885,0.1566,0.6301,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
308,28,0.2526,0.6429,1.234,0.5875,0.3492,1.2619,0.9334,0.8438,1.5435,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
309,14,0.2861,1.4692,1.2489,2.961,0.3798,0.8233,0.0995,1.1054,0.9021,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
