age,gender,region,horoscope,personality1,personality2,personality3,personality4,personality5,personality6,personality7,personality8,game,personality9,personality10
11,male,C,Virgo,0.9222,0.8354,1.0893,2.323,0.2894,0.7254,0.5998,0.0,Overwatch,0.5569,0.7984
10,male,E,Capricorn,0.8791,1.1088,1.6456,1.5456,0.5294,1.0145,0.8321,0.0,Overwatch,1.1034,1.1098
12,female,C,Aquarius,0.8746,1.4356,0.4396,1.369,0.4595,1.5278,0.1092,0.0,Starcraft,0.5044,0.2047
36,male,C,Virgo,1.5115,0.5559,0.9693,2.6155,0.122,1.9276,0.6441,0.0,The Lost Vikings,0.7152,0.9986
30,female,C,Pisces,0.4424,1.1975,1.5379,1.9631,0.6814,1.0026,0.6721,0.0,Starcraft,1.4726,0.4781
18,female,D,Taurus,0.9448,1.0499,0.8622,0.6904,0.5048,0.5047,0.4559,0.0,Overwatch,0.2064,0.8157
10,male,C,Aquarius,0.6148,1.3992,0.8746,1.2902,0.2517,1.8014,0.9635,0.0,Hearthstone,1.4852,0.5259
36,female,E,Taurus,0.7706,0.874,1.9126,1.0279,0.8529,0.7317,0.7652,0.0,The Lost Vikings,1.3235,0.6739
21,male,C,Aquarius,1.507,0.5745,1.0415,1.905,0.6179,0.8452,0.6836,0.0,Warcraft,0.8459,1.1864
12,female,B,Aquarius,0.6876,1.1126,1.0407,0.5261,0.3121,0.4458,0.6466,0.0,Overwatch,1.0488,0.7516
36,female,D,Sagittarius,1.1994,0.4824,1.31,1.458,0.7776,0.968,0.8106,0.0,The Lost Vikings,0.8789,1.4966
34,female,C,Aquarius,0.5261,0.9068,1.0352,1.1976,1.7898,1.6354,0.6588,0.0,The Lost Vikings,1.3423,0.6577
29,female,C,Taurus,1.0984,0.9233,1.2846,1.1791,0.6227,0.5924,0.9019,0.0,Starcraft,0.1087,1.581
31,female,C,Cancer,1.0478,1.0206,0.3673,0.9961,0.6439,1.0642,0.9929,0.0,The Lost Vikings,0.7368,1.3221
36,female,A,Scorpio,1.6922,1.3567,0.1777,0.7754,1.631,1.7859,0.7745,0.0,Hearthstone,1.4506,1.0134
29,male,B,Pisces,0.8593,0.9354,0.7962,1.6675,0.9122,1.0768,0.0981,0.0641,Diablo,0.7409,0.7128
26,male,A,Scorpio,0.8641,1.4226,0.8167,1.9827,0.1282,0.7663,0.93,0.0,Diablo,1.14,1.1802
15,male,B,Aquarius,0.8832,0.7183,0.8578,1.5047,0.2965,1.5215,0.9144,0.0,Diablo,0.7357,0.8821
38,female,C,Cancer,0.0754,1.1751,1.1732,1.3037,0.3098,1.2103,0.9437,0.0,The Lost Vikings,1.4666,0.9373
11,female,D,Scorpio,1.3436,1.138,1.3286,1.8997,0.2382,1.2203,0.1888,0.0,Overwatch,2.0309,0.3471
31,female,B,Leo,0.6587,1.6372,0.8157,1.0564,0.4994,0.3731,0.5923,0.0,The Lost Vikings,1.1774,0.0
20,female,E,Taurus,0.7814,1.3006,1.027,1.4497,0.2935,0.748,0.0692,0.0,Overwatch,1.8055,0.6572
33,female,A,Taurus,0.9018,1.0986,1.2777,1.8385,0.7459,1.288,0.2984,0.0,The Lost Vikings,0.8528,0.8825
28,male,A,Aquarius,1.2907,1.3594,1.0911,2.6791,0.7998,1.4309,0.4089,0.0,Diablo,1.721,0.6007
38,male,E,Cancer,0.1582,0.3122,0.9378,2.1619,0.4965,0.5176,0.089,0.0,Diablo,0.7627,0.2945
35,female,B,Leo,0.4332,0.8397,1.2554,1.0935,1.0684,1.0003,0.2181,0.0,The Lost Vikings,0.6471,0.7352
19,male,C,Virgo,0.8957,1.1063,0.4182,1.8967,0.5223,1.0826,0.4447,0.0,Warcraft,0.3561,1.1877
14,female,E,Cancer,1.1652,1.1907,1.2091,0.4244,0.4128,0.9279,0.9646,0.0,Overwatch,0.7424,1.6433
10,male,A,Capricorn,0.7214,0.8336,0.7088,1.253,0.3124,0.9705,0.0561,0.0,Overwatch,0.7906,0.7976
32,male,A,Sagittarius,0.9693,0.8822,0.6757,2.4413,1.2676,0.8114,0.3275,0.0,Warcraft,0.6699,0.9334
11,male,D,Sagittarius,0.6305,0.9583,1.0691,1.6599,0.2356,0.49,0.7027,0.0,Overwatch,0.788,1.4272
24,male,C,Cancer,0.3631,1.176,0.6247,2.0531,0.782,0.6791,0.551,0.0,Warcraft,0.8093,0.7992
37,male,A,Aries,1.0805,0.7966,0.8058,1.9096,0.0777,1.3886,0.7691,0.0,The Lost Vikings,0.8104,1.1162
32,female,A,Aquarius,1.0742,0.8707,0.9863,1.0606,1.0056,1.1921,0.387,0.0,The Lost Vikings,1.2449,0.778
29,male,C,Leo,1.3349,0.7111,0.8209,1.6342,0.8028,0.7451,0.5386,0.0,Warcraft,0.898,1.0363
23,male,E,Sagittarius,0.448,0.5605,1.0154,2.0727,0.7614,0.7274,0.3319,0.0,Diablo,0.3383,0.6791
31,female,B,Sagittarius,1.3918,0.839,0.3973,1.101,0.816,1.2489,0.2947,0.0,The Lost Vikings,0.5685,1.0711
25,male,C,Pisces,1.7366,1.5186,1.3659,2.1318,0.1173,0.5861,0.7624,0.0,Diablo,1.4514,0.152
19,female,D,Gemini,1.2792,0.7377,1.3108,0.6429,0.0804,0.618,0.9818,0.0,Overwatch,1.7791,1.0038
37,male,E,Gemini,0.9435,0.9784,1.1206,1.999,0.3716,1.1047,0.4058,0.0,Diablo,1.3664,0.8504
29,female,A,Libra,1.2051,1.0283,0.9736,0.3891,0.5429,0.9668,0.177,0.0,Starcraft,0.8987,1.4576
35,male,B,Cancer,0.7669,1.579,1.0384,1.4518,0.0,1.108,0.9224,0.0,The Lost Vikings,1.2278,1.0659
32,male,C,Libra,0.63,1.2812,1.2698,2.187,1.1183,1.3553,0.9916,0.0,The Lost Vikings,1.0525,1.4171
19,male,E,Pisces,0.7598,1.0181,1.3152,1.8264,0.2291,1.0015,0.1378,0.0,Diablo,0.6233,0.8381
38,male,B,Libra,1.5715,0.9524,1.2384,2.6024,0.2583,0.7918,0.7112,0.0,Diablo,1.3039,0.7625
35,male,C,Pisces,0.5092,0.612,0.6633,2.0333,1.1137,0.4889,0.2634,0.0,Warcraft,0.5648,1.6495
16,female,E,Cancer,0.3792,0.917,0.7853,1.1434,0.3809,1.1351,0.7941,0.0,Overwatch,1.1017,1.0706
34,male,B,Aries,1.1324,0.5647,1.0591,1.6951,0.6493,0.6944,0.6571,0.0,Diablo,1.5406,1.2299
34,male,B,Cancer,0.6862,0.6237,0.955,1.0318,0.3283,1.0111,0.9439,0.0,Diablo,1.069,1.2261
12,female,B,Aries,1.7454,1.0197,0.6922,0.901,0.2132,0.9447,0.7644,0.0,Overwatch,1.2553,1.108
22,female,D,Leo,1.1874,0.8901,0.6478,1.1365,0.4032,0.4968,0.8742,0.0,Overwatch,0.2102,0.841
17,female,A,Virgo,0.9533,0.9168,0.9051,1.5629,0.6472,0.3623,0.9788,0.0,Overwatch,1.3876,0.627
10,male,D,Taurus,1.9018,0.7174,1.6743,2.1707,0.1119,1.4724,0.0483,0.0,Diablo,1.1087,1.444
27,female,C,Capricorn,0.597,1.0334,0.6331,1.6071,0.3278,1.7382,0.747,0.0,Hearthstone,0.5968,0.8778
14,male,A,Capricorn,0.6481,0.5068,1.655,1.8868,0.4699,0.6377,0.2297,0.0,Overwatch,0.0264,1.4786
21,female,D,Cancer,0.6741,1.0859,0.71,0.5262,0.5539,1.8326,0.6064,0.0,Hearthstone,0.4356,0.6388
13,male,B,Scorpio,1.055,0.8024,1.4889,1.5563,0.0951,0.735,0.4373,0.0,Diablo,1.4182,1.0005
32,male,E,Capricorn,0.6042,1.3246,0.8826,1.5152,0.3627,0.1763,0.8652,0.0,Diablo,1.2336,0.9668
10,male,A,Cancer,1.57,0.9226,0.924,1.7292,0.0,0.4699,0.491,0.0,Diablo,1.3805,0.7836
14,female,C,Capricorn,0.7175,0.7263,1.1961,0.4751,0.2311,0.3769,0.8444,0.0,Overwatch,1.6357,1.4638
23,female,B,Cancer,1.4264,0.868,0.7893,0.5321,0.3928,0.5975,0.9825,0.0,Overwatch,0.7226,0.6544
21,female,B,Libra,0.2912,1.1409,2.088,0.5396,0.7828,0.9922,0.539,0.0,Overwatch,1.1136,0.7149
32,female,A,Aries,0.5212,1.4538,0.8128,1.3908,0.3305,0.7644,0.6096,0.0,The Lost Vikings,0.767,0.9602
26,male,E,Aquarius,0.2574,1.1627,0.6124,1.9792,0.5031,1.7217,0.3272,0.0,Diablo,1.3745,1.0993
14,female,D,Leo,0.6536,0.6375,1.1505,0.9771,0.4716,1.6232,0.1872,0.0,Overwatch,2.0718,0.6344
37,female,E,Pisces,0.2942,1.1821,0.8434,0.9654,0.5777,0.0,0.1212,0.0,The Lost Vikings,0.9999,0.7615
18,male,B,Virgo,0.1732,0.8728,0.7474,2.4524,0.62,0.9148,0.7976,0.0,Overwatch,1.181,0.8337
33,male,D,Taurus,0.8141,0.2219,1.6397,2.3034,0.5952,0.4549,0.1613,0.0,The Lost Vikings,0.6126,1.5493
29,female,B,Capricorn,0.236,0.4864,0.4666,0.8147,1.2599,1.234,0.6924,0.0,Overwatch,0.8966,0.7364
32,female,C,Gemini,1.4209,1.0795,2.3025,0.5661,0.8994,0.7309,0.6842,0.0,The Lost Vikings,1.2624,0.9847
29,female,A,Scorpio,1.487,0.527,0.7803,0.2317,0.0,0.629,0.8208,0.0,Overwatch,0.6,1.2307
12,male,A,Leo,0.9268,1.4417,0.3958,2.3846,0.1575,1.0983,0.85,0.0,Diablo,0.3965,1.8661
37,female,B,Sagittarius,0.2578,0.9925,0.6938,1.045,0.834,1.1763,0.051,0.0,The Lost Vikings,1.3508,1.6077
27,male,D,Leo,1.5706,1.0631,0.4716,2.4162,0.4898,1.5368,0.5455,0.0,Warcraft,0.6498,0.8333
19,male,B,Gemini,1.4233,0.8174,0.2325,2.2511,0.7574,1.6454,0.1929,0.0,Diablo,0.9892,1.2352
14,male,C,Taurus,0.0,1.2159,1.2845,1.9482,0.3162,1.5078,0.9182,0.0,Overwatch,1.189,0.963
18,male,D,Libra,0.5364,1.5656,0.737,1.6711,0.4903,1.1065,0.4532,0.0,Starcraft,1.1858,1.6725
28,female,E,Leo,1.4915,1.3444,0.4823,0.7483,0.5784,0.3416,0.1442,0.0,Starcraft,0.6697,1.5596
13,female,A,Aquarius,1.2083,1.0634,0.9429,0.743,0.0479,0.9306,0.3965,0.0,Overwatch,0.3907,1.0291
39,male,C,Cancer,0.5921,0.4738,0.8857,2.7474,0.5552,0.6792,0.1272,0.0,Warcraft,0.9368,1.0082
18,female,B,Virgo,1.1226,1.1742,0.5002,1.4123,0.2141,0.6474,0.3087,0.0,Overwatch,1.686,1.4198
38,female,C,Taurus,1.6651,0.513,0.8624,1.1956,0.2509,1.0647,0.5956,0.0,The Lost Vikings,1.573,1.2948
24,male,C,Libra,0.9065,0.899,0.9286,2.1657,0.6349,0.7918,0.377,0.0,Warcraft,0.1368,0.8855
35,female,A,Pisces,0.7041,0.4962,0.7521,1.7284,1.1196,0.3538,0.2469,0.0,Warcraft,0.4702,1.0035
12,male,C,Gemini,1.092,0.6063,0.9014,1.8943,0.3927,1.142,0.2521,0.0,Warcraft,0.0857,1.6885
24,male,B,Libra,1.1944,0.665,1.1357,1.9612,0.2376,1.4547,0.3522,0.0,Diablo,1.6024,0.8895
19,female,E,Aries,1.0965,0.7319,1.189,1.785,0.0,0.2102,0.725,0.0,Overwatch,1.0502,1.2407
22,male,B,Virgo,1.3684,0.9969,1.2231,2.1481,0.5526,0.3766,0.1235,0.0,Diablo,0.6762,0.6301
22,male,B,Leo,1.3466,0.5591,1.2723,1.8469,0.6483,1.4474,0.5965,0.0,Diablo,1.0615,1.7276
38,female,E,Sagittarius,1.4989,0.7341,0.6225,1.0833,1.5434,0.728,0.2104,0.0,The Lost Vikings,0.7595,0.5848
38,female,A,Gemini,1.2338,1.361,0.9384,1.4643,0.2916,0.4004,0.284,0.0,The Lost Vikings,1.2449,1.4613
16,male,B,Aries,1.136,0.9151,0.85,2.2235,0.3508,0.7909,0.3322,0.0,Diablo,1.1904,0.9748
17,male,E,Aries,0.9987,1.0058,0.7976,2.0847,0.6548,0.8737,0.2396,0.0,Diablo,0.7386,1.0011
13,male,D,Aquarius,1.0595,1.207,1.1528,2.3247,0.1954,1.386,0.6502,0.0,Diablo,0.6827,1.279
21,female,A,Libra,0.8501,1.1696,1.5874,1.274,0.2601,0.5931,0.2767,0.0,Overwatch,1.1471,0.4857
30,female,A,Gemini,1.7267,0.79,0.8669,1.4539,1.112,1.8158,0.6718,0.0,Hearthstone,1.0779,1.0973
38,female,A,Libra,1.1247,1.0795,1.2655,1.5021,1.105,1.089,0.8885,0.0,The Lost Vikings,0.1566,0.6301
28,female,D,Taurus,0.2526,0.6429,1.234,0.5875,0.3492,1.2619,0.9334,0.0,Overwatch,0.8438,1.5435
14,male,A,Leo,0.2861,1.4692,1.2489,2.961,0.3798,0.8233,0.0995,0.0,Overwatch,1.1054,0.9021
13,female,C,Libra,0.6354,1.0456,0.6652,0.8869,0.5514,1.633,0.1825,0.0,Hearthstone,0.7602,1.2315
22,female,A,Libra,0.7553,0.4639,0.7918,1.1558,0.2949,0.8184,0.5086,0.0,Overwatch,0.6063,1.1499
19,female,A,Cancer,1.2719,1.5244,0.9561,0.9807,0.5532,0.9322,0.9599,0.0,Starcraft,0.8097,0.4075
32,male,A,Libra,1.5519,0.6089,1.3293,2.6408,0.3881,0.5172,0.2041,0.0,The Lost Vikings,1.1901,1.4661
27,female,A,Aries,0.7518,1.0143,1.1726,0.9231,0.9037,0.8101,0.3858,0.0,Overwatch,0.7824,1.209
26,female,C,Taurus,0.414,0.7304,1.1187,0.8711,0.2884,0.4423,0.1926,0.0,Overwatch,0.6324,1.0274
11,female,E,Libra,1.1411,0.9224,1.2001,0.9216,0.15,0.6042,0.9513,0.0,Overwatch,0.9421,0.2525
29,male,C,Libra,0.5354,1.4822,1.1882,2.107,0.318,0.6128,0.2126,0.0,Starcraft,1.0681,0.702
35,female,E,Aries,1.6305,1.5111,1.2182,1.1307,1.4182,0.5132,0.2968,0.0,The Lost Vikings,0.7301,1.1003
12,female,C,Cancer,0.2518,1.2822,1.4006,0.169,0.1303,1.3485,0.7642,0.0,Overwatch,1.0237,1.1544
34,male,B,Sagittarius,1.2124,1.0801,0.8971,1.5547,0.9914,0.996,0.3337,0.0,Diablo,1.0741,1.4609
31,female,C,Capricorn,1.1465,0.8511,1.0742,1.2221,0.8572,1.0392,0.2671,0.0,The Lost Vikings,0.0,1.2414
18,female,C,Virgo,1.3998,0.6874,0.4783,0.4869,0.3656,1.2884,0.377,0.0,Hearthstone,1.1252,0.6814
28,female,C,Capricorn,1.1256,1.473,0.6628,1.1428,0.0,1.6292,0.5587,0.0,Starcraft,0.8544,0.7798
29,female,B,Libra,0.7184,0.6847,0.6759,0.7555,0.7313,1.3407,0.9691,0.0,Overwatch,0.8971,1.8609
10,female,C,Scorpio,0.6005,1.0646,1.1205,1.3057,0.1931,1.5238,0.9565,0.0,Overwatch,0.7447,0.1701
19,male,C,Gemini,1.5101,1.0192,0.5754,2.4471,0.4561,0.7654,0.1379,0.0,Warcraft,1.5901,1.5217
20,female,A,Libra,1.3202,1.2269,0.9694,1.0971,0.0143,1.1444,0.8121,0.0,Starcraft,1.2301,1.3276
21,male,E,Aries,1.154,0.9705,1.1158,1.5688,0.2582,0.7762,0.1592,0.0,Diablo,0.763,0.9711
28,male,E,Pisces,0.9196,1.4237,1.3161,2.3793,0.1614,1.4047,0.2134,0.0,Diablo,1.174,0.831
35,female,B,Aquarius,0.8298,0.7802,0.8783,0.7137,1.4147,1.403,0.9368,0.0,The Lost Vikings,0.7643,0.388
20,female,C,Taurus,0.5626,0.1701,0.9149,1.4319,0.2812,1.0158,0.9335,0.0,Warcraft,0.4995,1.6712
37,female,D,Virgo,1.5024,0.8075,1.092,0.8534,1.0639,0.9401,0.7074,0.0,The Lost Vikings,1.2621,1.6383
25,male,D,Libra,1.0528,0.7982,0.7988,2.1458,0.4013,1.3018,0.3134,0.0,Diablo,0.6034,0.9829
13,male,A,Pisces,1.4819,0.9368,1.3825,2.0323,0.3491,0.4682,0.1054,0.0,Diablo,1.178,1.0723
30,male,B,Libra,1.5306,0.8853,0.6561,1.5708,0.4439,0.4074,0.6754,0.0,Diablo,0.9012,0.8473
21,female,A,Cancer,1.1343,1.0435,0.8651,0.9773,0.4232,1.0649,0.0984,0.0,Overwatch,1.0413,0.9213
21,male,E,Aquarius,0.7542,0.7626,0.9988,2.4581,0.4198,0.7847,0.7901,0.0,Diablo,1.4952,0.8591
33,female,A,Capricorn,0.5719,0.937,1.285,1.1594,0.9137,0.3798,0.9551,0.0,The Lost Vikings,1.138,1.1258
19,male,A,Taurus,0.6397,0.9101,0.8492,1.9155,0.8477,0.912,0.9745,0.0,Diablo,0.9638,0.7416
27,female,E,Pisces,1.4856,0.9955,0.5032,1.2144,0.3888,1.153,0.4411,0.0,Overwatch,1.3654,1.0408
34,male,A,Libra,0.4781,0.9996,0.3983,2.5503,0.0,0.4004,0.4144,0.0,Diablo,0.8699,1.3641
20,male,D,Cancer,0.7929,1.1566,0.1227,1.7408,0.4466,1.3863,0.2789,0.0,Diablo,1.3839,0.3715
31,female,B,Taurus,0.5173,1.1112,2.2525,1.4187,0.296,0.7225,0.2323,0.0,The Lost Vikings,0.9258,1.3176
19,male,A,Pisces,1.1065,0.7952,1.4659,1.9425,0.6089,1.6714,0.9511,0.0,Diablo,1.0831,1.3198
15,male,D,Aquarius,0.5463,1.2308,0.1767,1.8358,0.5485,0.7309,0.1844,0.0,Overwatch,0.9585,1.6647
39,female,E,Aquarius,0.0,0.6158,1.0517,0.6892,0.6927,1.4012,0.9081,0.0,The Lost Vikings,0.566,0.9096
34,male,E,Scorpio,0.796,1.5095,0.4995,1.128,0.5945,1.2319,0.8626,0.0,Diablo,1.3191,1.0702
17,male,C,Libra,0.522,0.7843,1.663,2.0395,0.37,0.9354,0.9085,0.0,Overwatch,1.1856,0.711
28,female,B,Pisces,0.5452,0.6073,0.9947,1.1088,0.4664,1.0924,0.833,0.0,Overwatch,0.2388,1.2762
18,female,C,Pisces,0.9124,0.9602,0.5971,0.753,0.8758,0.1008,0.1227,0.0,Overwatch,0.383,0.8691
13,female,C,Virgo,1.4344,0.8611,1.0539,1.4699,0.1272,0.5742,0.125,0.0,Overwatch,0.7366,0.9161
12,female,C,Pisces,0.759,1.209,0.9408,1.2086,0.5405,1.0377,0.2729,0.0,Overwatch,0.3906,1.2696
26,male,C,Virgo,1.1134,0.6471,0.9025,1.7971,0.3504,0.8619,0.5273,0.0,Diablo,1.3005,0.4692
10,male,C,Aries,0.7619,1.2681,0.8128,1.7745,0.4455,0.1274,0.5432,0.0,Overwatch,1.0784,1.1525
23,female,A,Cancer,1.1641,0.5916,0.5266,1.3371,0.6457,1.7934,0.5372,0.0,Hearthstone,1.0454,1.3871
10,male,B,Pisces,1.1473,0.8235,1.9208,1.1738,0.2672,1.2869,0.6944,0.0,Diablo,0.7194,0.866
30,female,B,Taurus,0.7451,1.2346,0.112,0.5345,0.5864,0.9952,0.7445,0.0,Starcraft,0.9491,1.5139
10,male,C,Scorpio,0.7381,1.1097,0.7877,2.2766,0.2268,1.3929,0.8851,0.0,Overwatch,0.9805,0.9907
24,male,B,Virgo,1.2224,0.8788,1.3106,2.4309,0.9407,1.117,0.8117,0.0,Diablo,0.6293,0.5847
36,female,C,Scorpio,0.5698,0.8995,1.0678,1.7773,0.9977,1.7038,0.9735,0.0,The Lost Vikings,1.6699,0.3128
24,male,B,Virgo,1.3085,1.3307,0.3038,1.5122,0.6265,1.1246,0.6868,0.0,Diablo,0.7546,1.3559
12,female,E,Aquarius,1.8229,1.12,1.6795,0.9795,0.5188,1.2031,0.7662,0.0,Overwatch,0.6635,0.6479
37,female,D,Taurus,1.1723,0.9533,0.8011,1.1515,0.5439,1.0609,0.4548,0.0,The Lost Vikings,0.7171,0.7286
22,female,C,Libra,0.57,0.6122,0.5492,0.6116,0.3605,1.0686,0.3245,0.0,Overwatch,0.9105,0.5905
13,male,D,Leo,1.1074,0.8477,1.0755,2.0224,0.0,0.8151,0.7304,0.0,Diablo,1.1511,1.228
15,female,C,Virgo,0.9334,1.5579,1.2114,1.0724,0.536,0.4388,0.4283,0.0,Starcraft,0.2946,0.8356
24,male,C,Gemini,1.188,1.2554,1.5554,2.0461,0.774,1.2557,0.7241,0.0,Diablo,1.5545,0.667
33,female,D,Taurus,1.1283,1.4761,1.2407,1.0238,0.0,1.0219,0.776,0.0,The Lost Vikings,0.8513,1.4867
26,male,E,Scorpio,0.0,0.7712,0.8736,1.8324,0.4304,1.7733,0.4455,0.0,Overwatch,0.3506,1.0679
13,female,A,Aries,1.0728,0.7339,1.0087,1.174,0.1136,0.4624,0.434,0.0,Overwatch,0.6641,1.0802
31,male,B,Libra,1.1133,0.957,0.769,1.838,0.812,1.1837,0.9055,0.0,Diablo,1.1202,0.3146
38,female,B,Leo,1.1099,0.7811,0.5127,0.6977,0.8869,1.3137,0.9001,0.0,The Lost Vikings,1.1415,1.1747
32,male,A,Sagittarius,0.843,0.9104,0.3353,1.5728,0.4049,1.157,0.2366,0.0,Diablo,1.1761,1.7538
33,male,C,Leo,1.1453,0.7002,1.23,1.8679,1.1673,1.0209,0.6452,0.0,The Lost Vikings,0.9644,0.6032
35,female,A,Sagittarius,1.5326,0.8382,1.2465,0.8743,1.2021,1.3247,0.5797,0.0,The Lost Vikings,0.4545,1.2065
29,female,A,Virgo,1.2434,1.3157,0.6654,0.6359,0.4788,1.0017,0.8249,0.0,Starcraft,0.934,0.3961
27,female,A,Leo,0.4007,1.1714,1.3278,0.9128,0.5839,0.5368,0.9625,0.0,Overwatch,0.6963,1.1671
11,female,C,Gemini,1.2282,1.0304,1.3667,0.9623,0.3155,0.7173,0.0946,0.0,Overwatch,1.2128,1.2787
19,female,B,Virgo,1.0089,0.9768,0.9984,1.0764,0.6228,0.3345,0.7581,0.0,Overwatch,1.0393,1.031
19,female,D,Taurus,1.2222,1.1415,0.2445,1.639,0.143,1.2885,0.4148,0.0,Hearthstone,0.5684,0.7825
28,female,A,Aries,1.469,1.1116,1.2955,1.0218,0.0,0.2998,0.0554,0.0,Starcraft,0.899,1.1308
11,male,C,Libra,0.8935,1.2372,0.9142,2.6338,0.1669,1.1797,0.1512,0.0,Diablo,1.2286,0.7778
16,male,E,Virgo,1.4212,0.7397,1.0532,2.0561,0.5237,0.7002,0.4043,0.0,Diablo,1.8131,1.6248
17,female,C,Sagittarius,0.4288,1.0957,0.5876,0.6654,0.4159,0.5346,0.8172,0.0,Overwatch,0.4527,1.3495
21,male,B,Leo,1.5711,0.5813,1.1665,2.2693,0.3283,0.4344,0.3402,0.0,Diablo,1.5846,1.16
21,female,C,Capricorn,0.4846,0.8335,0.1041,0.6097,0.6368,0.8919,0.9835,0.0,Overwatch,1.3996,0.4806
30,female,C,Virgo,1.3298,0.9875,0.012,0.3463,0.8094,1.1299,0.0507,0.0,Hearthstone,0.9558,0.836
19,male,E,Sagittarius,1.0612,0.9618,1.006,2.7716,0.7514,0.889,0.003,0.0,Diablo,0.7486,0.8389
13,female,A,Capricorn,0.7459,0.4923,0.9283,0.8999,0.3099,0.705,0.3113,0.0,Overwatch,1.427,1.4675
27,female,B,Aries,1.0937,0.4493,0.3387,0.5903,1.0788,1.8063,0.2722,0.0,Hearthstone,1.235,0.6335
30,male,E,Leo,0.7216,1.345,1.0523,2.7311,0.61,0.7141,0.5967,0.0,Diablo,0.6537,0.9586
18,male,C,Virgo,1.365,0.9852,0.1951,2.3361,0.4764,0.7349,0.2611,0.0,Warcraft,1.2567,0.9564
35,female,B,Libra,0.806,1.6259,0.9542,1.1063,0.8576,0.8027,0.2298,0.0,The Lost Vikings,0.7948,1.5399
35,female,D,Aries,1.3212,1.2482,1.0316,1.3008,0.6474,1.2453,0.4211,0.0,The Lost Vikings,1.3253,1.8095
37,female,A,Sagittarius,0.4071,0.756,1.0048,1.7391,1.2789,1.1369,0.0824,0.0,The Lost Vikings,0.7956,1.2955
15,male,E,Pisces,1.1368,0.6003,1.4881,2.1636,0.4823,1.1525,0.7696,0.0,Diablo,1.1995,0.7814
39,female,E,Libra,1.102,0.7436,1.0829,0.6856,0.7742,0.0087,0.5223,0.0,The Lost Vikings,1.1076,1.333
24,female,E,Leo,0.2862,1.0925,1.0438,0.9369,0.2344,1.0657,0.03,0.0,Overwatch,0.0979,0.9624
12,male,D,Aquarius,0.3202,0.5075,1.125,1.9562,0.2802,1.5965,0.4457,0.0,Overwatch,1.0653,1.0402
27,male,E,Libra,0.562,1.5613,0.5689,1.6756,0.6788,1.1921,0.4361,0.0,Diablo,1.1319,0.8777
16,male,C,Cancer,1.2079,1.0229,0.9645,1.8921,0.5394,1.0421,0.8583,0.0,Diablo,1.6652,0.6183
34,female,D,Gemini,0.9816,1.2444,0.9842,0.9773,0.3371,1.3549,0.4691,0.0,The Lost Vikings,1.0436,0.2553
29,male,D,Libra,0.3155,0.838,1.6203,1.8444,0.7468,0.7484,0.3719,0.0,Diablo,1.6092,1.3653
34,male,C,Cancer,0.866,0.5635,1.1531,1.5501,1.3415,0.8853,0.2503,0.0,The Lost Vikings,1.0923,1.0398
14,female,D,Libra,0.6394,1.2939,1.606,0.5593,0.0697,0.9682,0.9195,0.0,Overwatch,1.2475,0.4579
30,female,A,Capricorn,0.7568,1.2223,0.8309,1.1066,0.3652,0.4036,0.204,0.0,Starcraft,0.8747,1.0907
39,female,C,Cancer,1.7247,1.0825,0.8212,1.1688,0.7449,1.0478,0.3276,0.0,The Lost Vikings,1.3568,1.1258
24,male,B,Libra,1.3193,0.82,1.1796,1.7654,0.6384,1.6151,0.6772,0.0,Diablo,2.1294,0.9617
12,female,C,Gemini,1.1566,0.2798,1.1848,1.7465,0.2741,1.8703,0.0969,0.0,Hearthstone,0.628,1.3608
29,male,C,Aries,1.2309,1.3855,1.7092,1.9723,1.0514,0.4164,0.8104,0.0,Diablo,1.074,1.0826
32,female,B,Aquarius,1.8917,0.8202,0.1858,0.4502,0.3058,0.5468,0.3541,0.0,The Lost Vikings,0.5478,0.574
30,male,E,Libra,0.771,0.8163,1.1877,1.7919,0.6592,1.9553,0.6359,0.0,Diablo,1.0836,0.4925
31,male,C,Aquarius,1.1738,0.9976,1.3224,1.4663,0.7163,1.1157,0.5829,0.0,The Lost Vikings,1.2658,1.2823
33,male,A,Taurus,0.929,1.1369,0.8432,1.8922,0.2238,0.896,0.8566,0.0,The Lost Vikings,0.7524,0.3617
14,male,A,Gemini,1.0975,1.2343,1.1786,2.8241,0.1998,1.2017,0.0473,0.0,Diablo,1.0732,1.1377
24,male,A,Aries,1.1747,0.8797,0.5652,2.3763,0.456,1.1241,0.9888,0.0,Diablo,1.3108,0.9125
19,female,D,Cancer,1.1614,0.8919,1.2548,1.1478,0.0,0.7146,0.6349,0.0,Overwatch,0.9471,0.8145
25,male,C,Virgo,1.515,0.9303,1.4865,2.0259,0.2199,0.921,0.8929,0.0,Diablo,0.8967,1.2909
31,male,A,Aries,0.2733,1.3449,0.6453,2.4379,0.4537,0.9695,0.5982,0.0,The Lost Vikings,1.1855,0.7704
32,female,D,Virgo,0.7904,0.6269,1.5131,1.0136,1.1124,1.0302,0.9374,0.0,The Lost Vikings,0.6758,1.0301
17,male,D,Aquarius,1.0578,1.2045,1.6765,2.2318,0.6266,1.535,0.4638,0.0,Diablo,0.9451,0.7741
36,female,C,Cancer,1.0354,1.3737,0.511,0.4739,1.033,0.4688,0.0252,0.0,The Lost Vikings,1.085,1.788
23,male,D,Scorpio,1.5348,1.0845,0.9314,1.5204,0.3941,1.0377,0.6812,0.0,Diablo,0.6036,0.8766
